,Year,Clump,Estimator,params,accuracy
1003,2006,13,ExtraTreesClassifier,NA,0.704225352112676
1004,2006,14,ExtraTreesClassifier,NA,0.8169014084507042
1005,2007,0,ExtraTreesClassifier,NA,0.582089552238806
1006,2007,1,ExtraTreesClassifier,NA,0.6119402985074627
1007,2007,2,ExtraTreesClassifier,NA,0.582089552238806
1008,2007,3,ExtraTreesClassifier,NA,0.6417910447761194
1009,2007,4,ExtraTreesClassifier,NA,0.5970149253731343
1010,2007,5,ExtraTreesClassifier,NA,0.6417910447761194
1011,2007,6,ExtraTreesClassifier,NA,0.5970149253731343
1012,2007,7,ExtraTreesClassifier,NA,0.6716417910447762
1013,2007,8,ExtraTreesClassifier,NA,0.7164179104477612
1014,2007,9,ExtraTreesClassifier,NA,0.6865671641791045
1015,2007,10,ExtraTreesClassifier,NA,0.6417910447761194
1016,2007,11,ExtraTreesClassifier,NA,0.6865671641791045
1017,2007,12,ExtraTreesClassifier,NA,0.7014925373134329
1018,2007,13,ExtraTreesClassifier,NA,0.7164179104477612
1019,2007,14,ExtraTreesClassifier,NA,0.8059701492537313
1020,2008,0,ExtraTreesClassifier,NA,0.5522388059701493
1021,2008,1,ExtraTreesClassifier,NA,0.6119402985074627
1022,2008,2,ExtraTreesClassifier,NA,0.7014925373134329
1023,2008,3,ExtraTreesClassifier,NA,0.6567164179104478
1024,2008,4,ExtraTreesClassifier,NA,0.6716417910447762
1025,2008,5,ExtraTreesClassifier,NA,0.5970149253731343
1026,2008,6,ExtraTreesClassifier,NA,0.7761194029850746
1027,2008,7,ExtraTreesClassifier,NA,0.6417910447761194
1028,2008,8,ExtraTreesClassifier,NA,0.6567164179104478
1029,2008,9,ExtraTreesClassifier,NA,0.6417910447761194
1030,2008,10,ExtraTreesClassifier,NA,0.7164179104477612
1031,2008,11,ExtraTreesClassifier,NA,0.7611940298507462
1032,2008,12,ExtraTreesClassifier,NA,0.6567164179104478
1033,2008,13,ExtraTreesClassifier,NA,0.7164179104477612
1034,2008,14,ExtraTreesClassifier,NA,0.7761194029850746
1035,2009,0,ExtraTreesClassifier,NA,0.6507936507936508
1036,2009,1,ExtraTreesClassifier,NA,0.7142857142857143
1037,2009,2,ExtraTreesClassifier,NA,0.6825396825396826
1038,2009,3,ExtraTreesClassifier,NA,0.6507936507936508
1039,2009,4,ExtraTreesClassifier,NA,0.6031746031746031
1040,2009,5,ExtraTreesClassifier,NA,0.746031746031746
1041,2009,6,ExtraTreesClassifier,NA,0.7142857142857143
1042,2009,7,ExtraTreesClassifier,NA,0.6666666666666666
1043,2009,8,ExtraTreesClassifier,NA,0.6190476190476191
1044,2009,9,ExtraTreesClassifier,NA,0.7301587301587301
1045,2009,10,ExtraTreesClassifier,NA,0.6507936507936508
1046,2009,11,ExtraTreesClassifier,NA,0.6507936507936508
1047,2009,12,ExtraTreesClassifier,NA,0.6825396825396826
1048,2009,13,ExtraTreesClassifier,NA,0.746031746031746
1049,2009,14,ExtraTreesClassifier,NA,0.6666666666666666
1050,2010,0,ExtraTreesClassifier,NA,0.7313432835820896
1051,2010,1,ExtraTreesClassifier,NA,0.7313432835820896
1052,2010,2,ExtraTreesClassifier,NA,0.6417910447761194
1053,2010,3,ExtraTreesClassifier,NA,0.6716417910447762
1054,2010,4,ExtraTreesClassifier,NA,0.6865671641791045
1055,2010,5,ExtraTreesClassifier,NA,0.7313432835820896
1056,2010,6,ExtraTreesClassifier,NA,0.6417910447761194
1057,2010,7,ExtraTreesClassifier,NA,0.7014925373134329
1058,2010,8,ExtraTreesClassifier,NA,0.7014925373134329
1059,2010,9,ExtraTreesClassifier,NA,0.6865671641791045
1060,2010,10,ExtraTreesClassifier,NA,0.7164179104477612
1061,2010,11,ExtraTreesClassifier,NA,0.7014925373134329
1062,2010,12,ExtraTreesClassifier,NA,0.7164179104477612
1063,2010,13,ExtraTreesClassifier,NA,0.6865671641791045
1064,2010,14,ExtraTreesClassifier,NA,0.7611940298507462
1065,2011,0,ExtraTreesClassifier,NA,0.5522388059701493
1066,2011,1,ExtraTreesClassifier,NA,0.5223880597014925
1067,2011,2,ExtraTreesClassifier,NA,0.7164179104477612
1068,2011,3,ExtraTreesClassifier,NA,0.5671641791044776
1069,2011,4,ExtraTreesClassifier,NA,0.6268656716417911
1070,2011,5,ExtraTreesClassifier,NA,0.5970149253731343
1071,2011,6,ExtraTreesClassifier,NA,0.6865671641791045
1072,2011,7,ExtraTreesClassifier,NA,0.6567164179104478
1073,2011,8,ExtraTreesClassifier,NA,0.582089552238806
1074,2011,9,ExtraTreesClassifier,NA,0.5223880597014925
1075,2011,10,ExtraTreesClassifier,NA,0.6417910447761194
1076,2011,11,ExtraTreesClassifier,NA,0.6716417910447762
1077,2011,12,ExtraTreesClassifier,NA,0.5970149253731343
1078,2011,13,ExtraTreesClassifier,NA,0.6865671641791045
1079,2011,14,ExtraTreesClassifier,NA,0.6716417910447762
1080,2012,0,ExtraTreesClassifier,NA,0.5211267605633803
1081,2012,1,ExtraTreesClassifier,NA,0.6619718309859155
1082,2012,2,ExtraTreesClassifier,NA,0.5774647887323944
1083,2012,3,ExtraTreesClassifier,NA,0.6901408450704225
1084,2012,4,ExtraTreesClassifier,NA,0.647887323943662
1085,2012,5,ExtraTreesClassifier,NA,0.6619718309859155
1086,2012,6,ExtraTreesClassifier,NA,0.6901408450704225
1087,2012,7,ExtraTreesClassifier,NA,0.676056338028169
1088,2012,8,ExtraTreesClassifier,NA,0.5915492957746479
1089,2012,9,ExtraTreesClassifier,NA,0.676056338028169
1090,2012,10,ExtraTreesClassifier,NA,0.676056338028169
1091,2012,11,ExtraTreesClassifier,NA,0.7323943661971831
1092,2012,12,ExtraTreesClassifier,NA,0.647887323943662
1093,2012,13,ExtraTreesClassifier,NA,0.6901408450704225
1094,2012,14,ExtraTreesClassifier,NA,0.676056338028169
1095,2013,0,ExtraTreesClassifier,NA,0.5074626865671642
1096,2013,1,ExtraTreesClassifier,NA,0.6119402985074627
1097,2013,2,ExtraTreesClassifier,NA,0.5522388059701493
1098,2013,3,ExtraTreesClassifier,NA,0.5970149253731343
1099,2013,4,ExtraTreesClassifier,NA,0.6268656716417911
1100,2013,5,ExtraTreesClassifier,NA,0.5970149253731343
1101,2013,6,ExtraTreesClassifier,NA,0.7164179104477612
1102,2013,7,ExtraTreesClassifier,NA,0.582089552238806
1103,2013,8,ExtraTreesClassifier,NA,0.582089552238806
1104,2013,9,ExtraTreesClassifier,NA,0.6119402985074627
1105,2013,10,ExtraTreesClassifier,NA,0.582089552238806
1106,2013,11,ExtraTreesClassifier,NA,0.7014925373134329
1107,2013,12,ExtraTreesClassifier,NA,0.6268656716417911
1108,2013,13,ExtraTreesClassifier,NA,0.5970149253731343
1109,2013,14,ExtraTreesClassifier,NA,0.6716417910447762
1110,2014,0,ExtraTreesClassifier,NA,0.6417910447761194
1111,2014,1,ExtraTreesClassifier,NA,0.6119402985074627
1112,2014,2,ExtraTreesClassifier,NA,0.7014925373134329
1113,2014,3,ExtraTreesClassifier,NA,0.6716417910447762
1114,2014,4,ExtraTreesClassifier,NA,0.6417910447761194
1115,2014,5,ExtraTreesClassifier,NA,0.7761194029850746
1116,2014,6,ExtraTreesClassifier,NA,0.7761194029850746
1117,2014,7,ExtraTreesClassifier,NA,0.6716417910447762
1118,2014,8,ExtraTreesClassifier,NA,0.6865671641791045
1119,2014,9,ExtraTreesClassifier,NA,0.6865671641791045
1120,2014,10,ExtraTreesClassifier,NA,0.746268656716418
1121,2014,11,ExtraTreesClassifier,NA,0.7761194029850746
1122,2014,12,ExtraTreesClassifier,NA,0.7014925373134329
1123,2014,13,ExtraTreesClassifier,NA,0.8208955223880597
1124,2014,14,ExtraTreesClassifier,NA,0.8656716417910447
1125,2015,0,ExtraTreesClassifier,NA,0.6285714285714286
1126,2015,1,ExtraTreesClassifier,NA,0.6857142857142857
1127,2015,2,ExtraTreesClassifier,NA,0.6142857142857143
1128,2015,3,ExtraTreesClassifier,NA,0.6714285714285714
1129,2015,4,ExtraTreesClassifier,NA,0.6714285714285714
1130,2015,5,ExtraTreesClassifier,NA,0.6714285714285714
1131,2015,6,ExtraTreesClassifier,NA,0.7
1132,2015,7,ExtraTreesClassifier,NA,0.6428571428571429
1133,2015,8,ExtraTreesClassifier,NA,0.6714285714285714
1134,2015,9,ExtraTreesClassifier,NA,0.7
1135,2015,10,ExtraTreesClassifier,NA,0.7
1136,2015,11,ExtraTreesClassifier,NA,0.6857142857142857
1137,2015,12,ExtraTreesClassifier,NA,0.7285714285714285
1138,2015,13,ExtraTreesClassifier,NA,0.7285714285714285
1139,2015,14,ExtraTreesClassifier,NA,0.8285714285714286
1140,2016,0,ExtraTreesClassifier,NA,0.6417910447761194
1141,2016,1,ExtraTreesClassifier,NA,0.746268656716418
1142,2016,2,ExtraTreesClassifier,NA,0.6417910447761194
1143,2016,3,ExtraTreesClassifier,NA,0.6119402985074627
1144,2016,4,ExtraTreesClassifier,NA,0.7611940298507462
1145,2016,5,ExtraTreesClassifier,NA,0.7014925373134329
1146,2016,6,ExtraTreesClassifier,NA,0.6119402985074627
1147,2016,7,ExtraTreesClassifier,NA,0.7164179104477612
1148,2016,8,ExtraTreesClassifier,NA,0.6716417910447762
1149,2016,9,ExtraTreesClassifier,NA,0.7164179104477612
1150,2016,10,ExtraTreesClassifier,NA,0.7761194029850746
1151,2016,11,ExtraTreesClassifier,NA,0.6865671641791045
1152,2016,12,ExtraTreesClassifier,NA,0.7313432835820896
1153,2016,13,ExtraTreesClassifier,NA,0.7313432835820896
1154,2016,14,ExtraTreesClassifier,NA,0.7761194029850746
1155,2017,0,ExtraTreesClassifier,NA,0.6716417910447762
1156,2017,1,ExtraTreesClassifier,NA,0.7014925373134329
1157,2017,2,ExtraTreesClassifier,NA,0.7014925373134329
1158,2017,3,ExtraTreesClassifier,NA,0.6417910447761194
1159,2017,4,ExtraTreesClassifier,NA,0.6567164179104478
1160,2017,5,ExtraTreesClassifier,NA,0.6865671641791045
1161,2017,6,ExtraTreesClassifier,NA,0.7014925373134329
1162,2017,7,ExtraTreesClassifier,NA,0.7164179104477612
1163,2017,8,ExtraTreesClassifier,NA,0.7761194029850746
1164,2017,9,ExtraTreesClassifier,NA,0.746268656716418
1165,2017,10,ExtraTreesClassifier,NA,0.746268656716418
1166,2017,11,ExtraTreesClassifier,NA,0.7761194029850746
1167,2017,12,ExtraTreesClassifier,NA,0.7611940298507462
1168,2017,13,ExtraTreesClassifier,NA,0.7313432835820896
1169,2017,14,ExtraTreesClassifier,NA,0.746268656716418
1170,2018,0,ExtraTreesClassifier,NA,0.5373134328358209
1171,2018,1,ExtraTreesClassifier,NA,0.6417910447761194
1172,2018,2,ExtraTreesClassifier,NA,0.47761194029850745
1173,2018,3,ExtraTreesClassifier,NA,0.5373134328358209
1174,2018,4,ExtraTreesClassifier,NA,0.6417910447761194
1175,2018,5,ExtraTreesClassifier,NA,0.6716417910447762
1176,2018,6,ExtraTreesClassifier,NA,0.6268656716417911
1177,2018,7,ExtraTreesClassifier,NA,0.582089552238806
1178,2018,8,ExtraTreesClassifier,NA,0.5970149253731343
1179,2018,9,ExtraTreesClassifier,NA,0.6268656716417911
1180,2018,10,ExtraTreesClassifier,NA,0.7014925373134329
1181,2018,11,ExtraTreesClassifier,NA,0.5522388059701493
1182,2018,12,ExtraTreesClassifier,NA,0.7164179104477612
1183,2018,13,ExtraTreesClassifier,NA,0.6865671641791045
1184,2018,14,ExtraTreesClassifier,NA,0.7313432835820896
1185,2019,0,ExtraTreesClassifier,NA,0.5970149253731343
1186,2019,1,ExtraTreesClassifier,NA,0.6865671641791045
1187,2019,2,ExtraTreesClassifier,NA,0.5970149253731343
1188,2019,3,ExtraTreesClassifier,NA,0.7014925373134329
1189,2019,4,ExtraTreesClassifier,NA,0.6567164179104478
1190,2019,5,ExtraTreesClassifier,NA,0.6567164179104478
1191,2019,6,ExtraTreesClassifier,NA,0.7164179104477612
1192,2019,7,ExtraTreesClassifier,NA,0.6716417910447762
1193,2019,8,ExtraTreesClassifier,NA,0.7164179104477612
1194,2019,9,ExtraTreesClassifier,NA,0.746268656716418
1195,2019,10,ExtraTreesClassifier,NA,0.7313432835820896
1196,2019,11,ExtraTreesClassifier,NA,0.7164179104477612
1197,2019,12,ExtraTreesClassifier,NA,0.7910447761194029
1198,2019,13,ExtraTreesClassifier,NA,0.7014925373134329
1199,2019,14,ExtraTreesClassifier,NA,0.7761194029850746
1200,2000,0,KNeighborsClassifier,NA,0.6349206349206349
1201,2000,1,KNeighborsClassifier,NA,0.5714285714285714
1202,2000,2,KNeighborsClassifier,NA,0.6031746031746031
1203,2000,3,KNeighborsClassifier,NA,0.7142857142857143
1204,2000,4,KNeighborsClassifier,NA,0.6507936507936508
1205,2000,5,KNeighborsClassifier,NA,0.6031746031746031
1206,2000,6,KNeighborsClassifier,NA,0.6190476190476191
1207,2000,7,KNeighborsClassifier,NA,0.6666666666666666
1208,2000,8,KNeighborsClassifier,NA,0.6825396825396826
1209,2000,9,KNeighborsClassifier,NA,0.6984126984126984
1210,2000,10,KNeighborsClassifier,NA,0.6507936507936508
1211,2000,11,KNeighborsClassifier,NA,0.6666666666666666
1212,2000,12,KNeighborsClassifier,NA,0.7301587301587301
1213,2000,13,KNeighborsClassifier,NA,0.6825396825396826
1214,2000,14,KNeighborsClassifier,NA,0.6507936507936508
1215,2001,0,KNeighborsClassifier,NA,0.6333333333333333
1216,2001,1,KNeighborsClassifier,NA,0.6666666666666666
1217,2001,2,KNeighborsClassifier,NA,0.55
1218,2001,3,KNeighborsClassifier,NA,0.48333333333333334
1219,2001,4,KNeighborsClassifier,NA,0.6666666666666666
1220,2001,5,KNeighborsClassifier,NA,0.5166666666666667
1221,2001,6,KNeighborsClassifier,NA,0.55
1222,2001,7,KNeighborsClassifier,NA,0.65
1223,2001,8,KNeighborsClassifier,NA,0.5333333333333333
1224,2001,9,KNeighborsClassifier,NA,0.6166666666666667
1225,2001,10,KNeighborsClassifier,NA,0.7166666666666667
1226,2001,11,KNeighborsClassifier,NA,0.7
1227,2001,12,KNeighborsClassifier,NA,0.75
1228,2001,13,KNeighborsClassifier,NA,0.55
1229,2001,14,KNeighborsClassifier,NA,0.6333333333333333
1230,2002,0,KNeighborsClassifier,NA,0.6056338028169014
1231,2002,1,KNeighborsClassifier,NA,0.43661971830985913
1232,2002,2,KNeighborsClassifier,NA,0.5211267605633803
1233,2002,3,KNeighborsClassifier,NA,0.6056338028169014
1234,2002,4,KNeighborsClassifier,NA,0.647887323943662
1235,2002,5,KNeighborsClassifier,NA,0.6197183098591549
1236,2002,6,KNeighborsClassifier,NA,0.49295774647887325
1237,2002,7,KNeighborsClassifier,NA,0.5352112676056338
1238,2002,8,KNeighborsClassifier,NA,0.676056338028169
1239,2002,9,KNeighborsClassifier,NA,0.5774647887323944
1240,2002,10,KNeighborsClassifier,NA,0.6338028169014085
1241,2002,11,KNeighborsClassifier,NA,0.6901408450704225
1242,2002,12,KNeighborsClassifier,NA,0.7183098591549296
1243,2002,13,KNeighborsClassifier,NA,0.5915492957746479
1244,2002,14,KNeighborsClassifier,NA,0.7183098591549296
1245,2003,0,KNeighborsClassifier,NA,0.5522388059701493
1246,2003,1,KNeighborsClassifier,NA,0.5522388059701493
1247,2003,2,KNeighborsClassifier,NA,0.5970149253731343
1248,2003,3,KNeighborsClassifier,NA,0.5970149253731343
1249,2003,4,KNeighborsClassifier,NA,0.746268656716418
1250,2003,5,KNeighborsClassifier,NA,0.5970149253731343
1251,2003,6,KNeighborsClassifier,NA,0.5522388059701493
1252,2003,7,KNeighborsClassifier,NA,0.6865671641791045
1253,2003,8,KNeighborsClassifier,NA,0.7313432835820896
1254,2003,9,KNeighborsClassifier,NA,0.5970149253731343
1255,2003,10,KNeighborsClassifier,NA,0.7164179104477612
1256,2003,11,KNeighborsClassifier,NA,0.6716417910447762
1257,2003,12,KNeighborsClassifier,NA,0.6417910447761194
1258,2003,13,KNeighborsClassifier,NA,0.6417910447761194
1259,2003,14,KNeighborsClassifier,NA,0.6716417910447762
1260,2004,0,KNeighborsClassifier,NA,0.5714285714285714
1261,2004,1,KNeighborsClassifier,NA,0.4603174603174603
1262,2004,2,KNeighborsClassifier,NA,0.5714285714285714
1263,2004,3,KNeighborsClassifier,NA,0.6031746031746031
1264,2004,4,KNeighborsClassifier,NA,0.6031746031746031
1265,2004,5,KNeighborsClassifier,NA,0.6825396825396826
1266,2004,6,KNeighborsClassifier,NA,0.6190476190476191
1267,2004,7,KNeighborsClassifier,NA,0.5238095238095238
1268,2004,8,KNeighborsClassifier,NA,0.746031746031746
1269,2004,9,KNeighborsClassifier,NA,0.6190476190476191
1270,2004,10,KNeighborsClassifier,NA,0.6984126984126984
1271,2004,11,KNeighborsClassifier,NA,0.7619047619047619
1272,2004,12,KNeighborsClassifier,NA,0.6666666666666666
1273,2004,13,KNeighborsClassifier,NA,0.6349206349206349
1274,2004,14,KNeighborsClassifier,NA,0.746031746031746
1275,2005,0,KNeighborsClassifier,NA,0.47058823529411764
1276,2005,1,KNeighborsClassifier,NA,0.6764705882352942
1277,2005,2,KNeighborsClassifier,NA,0.6764705882352942
1278,2005,3,KNeighborsClassifier,NA,0.47058823529411764
1279,2005,4,KNeighborsClassifier,NA,0.6764705882352942
1280,2005,5,KNeighborsClassifier,NA,0.6176470588235294
1281,2005,6,KNeighborsClassifier,NA,0.5882352941176471
1282,2005,7,KNeighborsClassifier,NA,0.6470588235294118
1283,2005,8,KNeighborsClassifier,NA,0.5588235294117647
1284,2005,9,KNeighborsClassifier,NA,0.6323529411764706
1285,2005,10,KNeighborsClassifier,NA,0.5882352941176471
1286,2005,11,KNeighborsClassifier,NA,0.5147058823529411
1287,2005,12,KNeighborsClassifier,NA,0.5588235294117647
1288,2005,13,KNeighborsClassifier,NA,0.6470588235294118
1289,2005,14,KNeighborsClassifier,NA,0.6617647058823529
1290,2006,0,KNeighborsClassifier,NA,0.7183098591549296
1291,2006,1,KNeighborsClassifier,NA,0.6901408450704225
1292,2006,2,KNeighborsClassifier,NA,0.6197183098591549
1293,2006,3,KNeighborsClassifier,NA,0.6338028169014085
1294,2006,4,KNeighborsClassifier,NA,0.7605633802816901
1295,2006,5,KNeighborsClassifier,NA,0.5915492957746479
1296,2006,6,KNeighborsClassifier,NA,0.647887323943662
1297,2006,7,KNeighborsClassifier,NA,0.6901408450704225
1298,2006,8,KNeighborsClassifier,NA,0.7746478873239436
1299,2006,9,KNeighborsClassifier,NA,0.6619718309859155
1300,2006,10,KNeighborsClassifier,NA,0.7183098591549296
1301,2006,11,KNeighborsClassifier,NA,0.676056338028169
1302,2006,12,KNeighborsClassifier,NA,0.7746478873239436
1303,2006,13,KNeighborsClassifier,NA,0.704225352112676
1304,2006,14,KNeighborsClassifier,NA,0.704225352112676
1305,2007,0,KNeighborsClassifier,NA,0.5522388059701493
1306,2007,1,KNeighborsClassifier,NA,0.34328358208955223
1307,2007,2,KNeighborsClassifier,NA,0.26865671641791045
1308,2007,3,KNeighborsClassifier,NA,0.6417910447761194
1309,2007,4,KNeighborsClassifier,NA,0.582089552238806
1310,2007,5,KNeighborsClassifier,NA,0.5671641791044776
1311,2007,6,KNeighborsClassifier,NA,0.5970149253731343
1312,2007,7,KNeighborsClassifier,NA,0.7164179104477612
1313,2007,8,KNeighborsClassifier,NA,0.6865671641791045
1314,2007,9,KNeighborsClassifier,NA,0.5970149253731343
1315,2007,10,KNeighborsClassifier,NA,0.6716417910447762
1316,2007,11,KNeighborsClassifier,NA,0.6119402985074627
1317,2007,12,KNeighborsClassifier,NA,0.6865671641791045
1318,2007,13,KNeighborsClassifier,NA,0.7014925373134329
1319,2007,14,KNeighborsClassifier,NA,0.6865671641791045
1320,2008,0,KNeighborsClassifier,NA,0.582089552238806
1321,2008,1,KNeighborsClassifier,NA,0.5522388059701493
1322,2008,2,KNeighborsClassifier,NA,0.7014925373134329
1323,2008,3,KNeighborsClassifier,NA,0.6567164179104478
1324,2008,4,KNeighborsClassifier,NA,0.6865671641791045
1325,2008,5,KNeighborsClassifier,NA,0.6567164179104478
1326,2008,6,KNeighborsClassifier,NA,0.6865671641791045
1327,2008,7,KNeighborsClassifier,NA,0.7014925373134329
1328,2008,8,KNeighborsClassifier,NA,0.5970149253731343
1329,2008,9,KNeighborsClassifier,NA,0.6268656716417911
1330,2008,10,KNeighborsClassifier,NA,0.6865671641791045
1331,2008,11,KNeighborsClassifier,NA,0.6417910447761194
1332,2008,12,KNeighborsClassifier,NA,0.6119402985074627
1333,2008,13,KNeighborsClassifier,NA,0.6865671641791045
1334,2008,14,KNeighborsClassifier,NA,0.7611940298507462
1335,2009,0,KNeighborsClassifier,NA,0.6507936507936508
1336,2009,1,KNeighborsClassifier,NA,0.6190476190476191
1337,2009,2,KNeighborsClassifier,NA,0.6825396825396826
1338,2009,3,KNeighborsClassifier,NA,0.6507936507936508
1339,2009,4,KNeighborsClassifier,NA,0.6031746031746031
1340,2009,5,KNeighborsClassifier,NA,0.6666666666666666
1341,2009,6,KNeighborsClassifier,NA,0.6666666666666666
1342,2009,7,KNeighborsClassifier,NA,0.6507936507936508
1343,2009,8,KNeighborsClassifier,NA,0.6666666666666666
1344,2009,9,KNeighborsClassifier,NA,0.746031746031746
1345,2009,10,KNeighborsClassifier,NA,0.6984126984126984
1346,2009,11,KNeighborsClassifier,NA,0.6190476190476191
1347,2009,12,KNeighborsClassifier,NA,0.6666666666666666
1348,2009,13,KNeighborsClassifier,NA,0.7777777777777778
1349,2009,14,KNeighborsClassifier,NA,0.6666666666666666
1350,2010,0,KNeighborsClassifier,NA,0.6716417910447762
1351,2010,1,KNeighborsClassifier,NA,0.6417910447761194
1352,2010,2,KNeighborsClassifier,NA,0.6567164179104478
1353,2010,3,KNeighborsClassifier,NA,0.3880597014925373
1354,2010,4,KNeighborsClassifier,NA,0.6865671641791045
1355,2010,5,KNeighborsClassifier,NA,0.6865671641791045
1356,2010,6,KNeighborsClassifier,NA,0.5970149253731343
1357,2010,7,KNeighborsClassifier,NA,0.5522388059701493
1358,2010,8,KNeighborsClassifier,NA,0.7313432835820896
1359,2010,9,KNeighborsClassifier,NA,0.7014925373134329
1360,2010,10,KNeighborsClassifier,NA,0.7313432835820896
1361,2010,11,KNeighborsClassifier,NA,0.746268656716418
1362,2010,12,KNeighborsClassifier,NA,0.7164179104477612
1363,2010,13,KNeighborsClassifier,NA,0.7164179104477612
1364,2010,14,KNeighborsClassifier,NA,0.8059701492537313
1365,2011,0,KNeighborsClassifier,NA,0.582089552238806
1366,2011,1,KNeighborsClassifier,NA,0.5074626865671642
1367,2011,2,KNeighborsClassifier,NA,0.7164179104477612
1368,2011,3,KNeighborsClassifier,NA,0.5373134328358209
1369,2011,4,KNeighborsClassifier,NA,0.5970149253731343
1370,2011,5,KNeighborsClassifier,NA,0.5522388059701493
1371,2011,6,KNeighborsClassifier,NA,0.6268656716417911
1372,2011,7,KNeighborsClassifier,NA,0.6268656716417911
1373,2011,8,KNeighborsClassifier,NA,0.6119402985074627
1374,2011,9,KNeighborsClassifier,NA,0.5970149253731343
1375,2011,10,KNeighborsClassifier,NA,0.6567164179104478
1376,2011,11,KNeighborsClassifier,NA,0.6417910447761194
1377,2011,12,KNeighborsClassifier,NA,0.6417910447761194
1378,2011,13,KNeighborsClassifier,NA,0.5970149253731343
1379,2011,14,KNeighborsClassifier,NA,0.6716417910447762
1380,2012,0,KNeighborsClassifier,NA,0.5492957746478874
1381,2012,1,KNeighborsClassifier,NA,0.6619718309859155
1382,2012,2,KNeighborsClassifier,NA,0.647887323943662
1383,2012,3,KNeighborsClassifier,NA,0.6197183098591549
1384,2012,4,KNeighborsClassifier,NA,0.6056338028169014
1385,2012,5,KNeighborsClassifier,NA,0.647887323943662
1386,2012,6,KNeighborsClassifier,NA,0.6619718309859155
1387,2012,7,KNeighborsClassifier,NA,0.6619718309859155
1388,2012,8,KNeighborsClassifier,NA,0.5774647887323944
1389,2012,9,KNeighborsClassifier,NA,0.704225352112676
1390,2012,10,KNeighborsClassifier,NA,0.5774647887323944
1391,2012,11,KNeighborsClassifier,NA,0.5774647887323944
1392,2012,12,KNeighborsClassifier,NA,0.6056338028169014
1393,2012,13,KNeighborsClassifier,NA,0.6619718309859155
1394,2012,14,KNeighborsClassifier,NA,0.6197183098591549
1395,2013,0,KNeighborsClassifier,NA,0.47761194029850745
1396,2013,1,KNeighborsClassifier,NA,0.5074626865671642
1397,2013,2,KNeighborsClassifier,NA,0.5223880597014925
1398,2013,3,KNeighborsClassifier,NA,0.6716417910447762
1399,2013,4,KNeighborsClassifier,NA,0.5074626865671642
1400,2013,5,KNeighborsClassifier,NA,0.5970149253731343
1401,2013,6,KNeighborsClassifier,NA,0.6716417910447762
1402,2013,7,KNeighborsClassifier,NA,0.5522388059701493
1403,2013,8,KNeighborsClassifier,NA,0.5970149253731343
1404,2013,9,KNeighborsClassifier,NA,0.6119402985074627
1405,2013,10,KNeighborsClassifier,NA,0.5074626865671642
1406,2013,11,KNeighborsClassifier,NA,0.6417910447761194
1407,2013,12,KNeighborsClassifier,NA,0.6268656716417911
1408,2013,13,KNeighborsClassifier,NA,0.6417910447761194
1409,2013,14,KNeighborsClassifier,NA,0.6119402985074627
1410,2014,0,KNeighborsClassifier,NA,0.6417910447761194
1411,2014,1,KNeighborsClassifier,NA,0.6417910447761194
1412,2014,2,KNeighborsClassifier,NA,0.6268656716417911
1413,2014,3,KNeighborsClassifier,NA,0.6417910447761194
1414,2014,4,KNeighborsClassifier,NA,0.582089552238806
1415,2014,5,KNeighborsClassifier,NA,0.7611940298507462
1416,2014,6,KNeighborsClassifier,NA,0.7164179104477612
1417,2014,7,KNeighborsClassifier,NA,0.6865671641791045
1418,2014,8,KNeighborsClassifier,NA,0.7014925373134329
1419,2014,9,KNeighborsClassifier,NA,0.7313432835820896
1420,2014,10,KNeighborsClassifier,NA,0.8208955223880597
1421,2014,11,KNeighborsClassifier,NA,0.7164179104477612
1422,2014,12,KNeighborsClassifier,NA,0.7014925373134329
1423,2014,13,KNeighborsClassifier,NA,0.8059701492537313
1424,2014,14,KNeighborsClassifier,NA,0.7910447761194029
1425,2015,0,KNeighborsClassifier,NA,0.5
1426,2015,1,KNeighborsClassifier,NA,0.5428571428571428
1427,2015,2,KNeighborsClassifier,NA,0.5857142857142857
1428,2015,3,KNeighborsClassifier,NA,0.5857142857142857
1429,2015,4,KNeighborsClassifier,NA,0.6428571428571429
1430,2015,5,KNeighborsClassifier,NA,0.6428571428571429
1431,2015,6,KNeighborsClassifier,NA,0.7285714285714285
1432,2015,7,KNeighborsClassifier,NA,0.6285714285714286
1433,2015,8,KNeighborsClassifier,NA,0.7142857142857143
1434,2015,9,KNeighborsClassifier,NA,0.6714285714285714
1435,2015,10,KNeighborsClassifier,NA,0.7285714285714285
1436,2015,11,KNeighborsClassifier,NA,0.6857142857142857
1437,2015,12,KNeighborsClassifier,NA,0.6714285714285714
1438,2015,13,KNeighborsClassifier,NA,0.7428571428571429
1439,2015,14,KNeighborsClassifier,NA,0.7428571428571429
1440,2016,0,KNeighborsClassifier,NA,0.6417910447761194
1441,2016,1,KNeighborsClassifier,NA,0.746268656716418
1442,2016,2,KNeighborsClassifier,NA,0.5373134328358209
1443,2016,3,KNeighborsClassifier,NA,0.44776119402985076
1444,2016,4,KNeighborsClassifier,NA,0.7313432835820896
1445,2016,5,KNeighborsClassifier,NA,0.7313432835820896
1446,2016,6,KNeighborsClassifier,NA,0.6268656716417911
1447,2016,7,KNeighborsClassifier,NA,0.746268656716418
1448,2016,8,KNeighborsClassifier,NA,0.6417910447761194
1449,2016,9,KNeighborsClassifier,NA,0.7611940298507462
